key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portugese;Russian;Finnish;
TUT_absolute_monarchy;The American Kingdom;x;
TUT_fascist_dictatorship;The American Empire;x;
TUT_proletarian_dictatorship;The Union of America;x;
TUT_ADJ;American;x;
ACD;American Canada;x;
ACD_ADJ;American;x;
TXR;Texan Republic;x;
TXR_ADJ;Texan;x;
MXE;Mexico;x;
MXE_hms_government;Mexican Empire;x;
MXE_absolute_monarchy;Mexican Empire;x;
MXE_ADJ;Mexican;x;
TUC;The United States of Central America;x;
TUC_ADJ;Central American;x;
CBW;Cuba;x;
CBW_ADJ;Cuban;x;
HTW;Haiti;x;
HTW_ADJ;Haitian;x;
GCT;Gran Colombia;x;
GCT_ADJ;Gran Colombian;x;
TAC;The Antillean Confederation;x;
TAC_ADJ;Antillean;x;
EOB;Brazil;x;
EOB_hms_government;The Empire of Brazil;x;
EOB_absolute_monarchy;The Empire of Brazil;x;
EOB_proletarian_dictatorship;Democratic Republic of Brazil;x;
EOB_fascist_dictatorship;The Empire of Brazil;x;
EOB_ADJ;Brazilian;x;
PBC;The Peru-Bolivian Confederation;x;
PBC_ADJ;Peru-Bolivian;x;
NWL;New Wales;x;
NWL_ADJ;New Welsh;x;
UPP;The United Provinces of La Plata;x;
UPP_ADJ;Platine;x;
SKC;Sokoto Caliphate;x;
SKC_ADJ;Sokot;x;
PGN;Provisional Government of the Netherlands;x;
PGN_ADJ;Dutch;x;
QNG;Qing Empire;x;
QNG_ADJ;Qing;x;
RHE;Rheinland;x;
RHE_ADJ;Rheinish;x;
WLE;Wales;x;
WLE_napoleonic_republic;Pays de Galles;x;
WLE_ADJ;Welsh;x;
ENG;England;x;
ENG_napoleonic_republic;Angleterre;x;
ENG_ADJ;English;x;
SCO_napoleonic_republic;Ecosse;x;
TCE;The Carolingian Empire;x;
TCE_fascist_dictatorship;Imperium Christianium;x;
TCE_ADJ;Carolingian;x;
GLR;Galicia-Lodomeria;x;
GLR_ADJ;Polish;x;
AOV;Aosta Valley;x;
AOV_ADJ;Aostan;x;
DNC;Danubia;x;
DNC_hms_government;Danubian Confederation;x;
DNC_absolute_monarchy;Danubian Confederation;x;
DNC_proletarian_dictatorship;The Democratic Danubian Republic;x;
DNC_ADJ;Danubian;x;
PTG;Patagonia;x;
PTG_ADJ;Patagonian;x;
BAN;Banat;x;
BAN_ADJ;Banatian;x;
TCT;The Confederate States;x;
TCT_fascist_dictatorship;The Golden Circle;x;
TCT_proletarian_dictatorship;The People's Confederacy;x;
TCT_ADJ;Confederate;x;
FSA;The Free States of America;x;
FSA_ADJ;Free American;x;
PSA;The Pacific States of America;x;
PSA_ADJ;Pacific American;x;
TGS;Tokugawa Shogunate;x;
TGS_ADJ;Japanese;x;
CUS;Caucasus Union;x;
CUS_napoleonic_republic;Caucasian Union State;x;
CUS_ADJ;Caucasian;x;
JPE;Japan;x;
JPE_hms_government;The Japanese Empire;x;
JPE_absolute_monarchy;The Japanese Empire;x;
JPE_fascist_dictatorship;The Japanese Empire;x;
JPE_ADJ;Japanese;x;
RGR;Riograndense Republic;x;
RGR_ADJ;Riograndense;x;
TRK;Turkestan;x;
TRK_ADJ;Turkestani;x;
ALT;Alaska;x;
ALT_hms_government;Alaskan Tsardom;x;
ALT_absolute_monarchy;Alaskan Tsardom;x;
ALT_ADJ;Alaskan;x;
UAS;Union of South American Nations;x;
UAS_hms_government;South American Empire;x;
UAS_absolute_monarchy;South American Empire;x;
UAS_fascist_dictatorship;South American Empire;x;
UAS_ADJ;South American;x;
GYA;Guyana;x;
GYA_ADJ;Guyanese;x;
TRI;Tripolitania;x;
TRI_ADJ;Tripolitan;x;
NBZ;Nederlands-Brazilie;x;
NBZ_ADJ;Brazilie;x;
ABC;Land Transfer;x;
